caldt,prtnam,totret
20130131,1_2,0.053042
20130131,3_5,0.075230
20130131,6_8,0.068418
20130131,9_10,0.056573
20130131,1_5,0.056447
20130131,6_10,0.065704
20130131,Mrkt,0.057150
20130228,1,0.012745
20130228,2,0.013481
20130228,3,0.014339
20130228,4,0.011433
20130228,5,0.012610
20130228,6,0.021491
20130228,7,0.012261
20130228,8,0.009611
20130228,9,0.011349
20130228,10,0.003398
20130228,1_2,0.012882
20130228,3_5,0.013090
20130228,6_8,0.015562
20130228,9_10,0.008296
20130228,1_5,0.012914
20130228,6_10,0.013913
20130228,Mrkt,0.012991
20130328,1,0.037574
20130328,2,0.041966
20130328,3,0.046010
20130328,4,0.049042
20130328,5,0.046283
20130328,6,0.048586
20130328,7,0.048956
20130328,8,0.044008
20130328,9,0.054619
20130328,10,0.049925
20130328,1_2,0.038392
20130328,3_5,0.046975
20130328,6_8,0.047666
20130328,9_10,0.052830
20130328,1_5,0.039735
20130328,6_10,0.048830
20130328,Mrkt,0.040442
20130430,1,0.019100
20130430,2,0.022282
20130430,3,0.009515
20130430,4,-0.001045
20130430,5,0.002286
20130430,6,-0.002688
20130430,7,-0.006548
20130430,8,-0.008063
20130430,9,0.007467
20130430,10,0.000171
20130430,1_2,0.019684
20130430,3_5,0.004699
20130430,6_8,-0.005295
20130430,9_10,0.004329
20130430,1_5,0.017295
20130430,6_10,-0.003127
20130430,Mrkt,0.015733
20130531,1,0.024025
20130531,2,0.020764
20130531,3,0.024398
20130531,4,0.038337
20130531,5,0.040104
20130531,6,0.049363
20130531,7,0.056823
20130531,8,0.067028
20130531,9,0.051654
20130531,10,0.052306
20130531,1_2,0.023424
20130531,3_5,0.032060
20130531,6_8,0.056042
20130531,9_10,0.051932
20130531,1_5,0.024785
20130531,6_10,0.055110
20130531,Mrkt,0.027081
20130628,1,-0.013869
20130628,2,-0.005804
20130628,3,-0.018362
20130628,4,-0.004737
20130628,5,-0.007857
20130628,6,-0.003256
20130628,7,0.002549
20130628,8,0.005066
20130628,9,0.016580
20130628,10,0.019840
20130628,1_2,-0.012380
20130628,3_5,-0.011857
20130628,6_8,0.000726
20130628,9_10,0.017962
20130628,1_5,-0.012297
20130628,6_10,0.004631
20130628,Mrkt,-0.010966
20130731,1,0.051425
20130731,2,0.053240
20130731,3,0.061814
20130731,4,0.062647
20130731,5,0.074234
20130731,6,0.074861
20130731,7,0.054882
20130731,8,0.076743
20130731,9,0.080427
20130731,10,0.080779
20130731,1_2,0.051763
20130731,3_5,0.064617
20130731,6_8,0.068679
20130731,9_10,0.080575
20130731,1_5,0.053803
20130731,6_10,0.071302
20130731,Mrkt,0.055161
20130830,1,-0.027929
20130830,2,-0.025523
20130830,3,-0.021611
20130830,4,-0.026954
20130830,5,-0.024010
20130830,6,-0.031033
20130830,7,-0.024772
20130830,8,-0.030652
20130830,9,-0.028511
20130830,10,-0.028944
20130830,1_2,-0.027480
20130830,3_5,-0.023822
20130830,6_8,-0.028884
20130830,9_10,-0.028693
20130830,1_5,-0.026894
20130830,6_10,-0.028841
20130830,Mrkt,-0.027049
20130930,1,0.029590
20130930,2,0.040388
20130930,3,0.052424
20130930,4,0.056754
20130930,5,0.054430
20130930,6,0.049295
20130930,7,0.061933
20130930,8,0.066542
20130930,9,0.069697
20130930,10,0.066635
20130930,1_2,0.031616
20130930,3_5,0.054224
20130930,6_8,0.057549
20130930,9_10,0.068404
20130930,1_5,0.035282
20130930,6_10,0.059964
20130930,Mrkt,0.037253
20131031,1,0.046923
20131031,2,0.038480
20131031,3,0.030314
20131031,4,0.037988
20131031,5,0.025865
20131031,6,0.038679
20131031,7,0.016567
20131031,8,0.027234
20131031,9,0.018746
20131031,10,0.026099
20131031,1_2,0.045350
20131031,3_5,0.031882
20131031,6_8,0.028378
20131031,9_10,0.021914
20131031,1_5,0.043154
20131031,6_10,0.026963
20131031,Mrkt,0.041871
20131129,1,0.032967
20131129,2,0.026950
20131129,3,0.012142
20131129,4,0.023097
20131129,5,0.033051
20131129,6,0.030899
20131129,7,0.046389
20131129,8,0.045114
20131129,9,0.055429
20131129,10,0.051414
20131129,1_2,0.031856
20131129,3_5,0.020228
20131129,6_8,0.039529
20131129,9_10,0.053689
20131129,1_5,0.029966
20131129,6_10,0.042607
20131129,Mrkt,0.030961
20131231,1,0.026622
20131231,2,0.031574
20131231,3,0.031781
20131231,4,0.030817
20131231,5,0.030749
20131231,6,0.024880
20131231,7,0.025453
20131231,8,0.021416
20131231,9,0.032990
20131231,10,0.020783
20131231,1_2,0.027531
20131231,3_5,0.031239
20131231,6_8,0.024211
20131231,9_10,0.027758
20131231,1_5,0.028128
20131231,6_10,0.024994
20131231,Mrkt,0.027877
20140131,1,-0.038386
20140131,2,-0.021971
20140131,3,-0.022642
20140131,4,-0.014630
20140131,5,-0.028483
20140131,6,-0.033218
20140131,7,-0.022592
20140131,8,-0.033161
20140131,9,-0.017068
20140131,10,0.000095
20140131,1_2,-0.035270
20140131,3_5,-0.021331
20140131,6_8,-0.029743
20140131,9_10,-0.009785
20140131,1_5,-0.033026
20140131,6_10,-0.025541
20140131,Mrkt,-0.032438
20140228,1,0.040538
20140228,2,0.059749
20140228,3,0.051823
20140228,4,0.053614
20140228,5,0.052139
20140228,6,0.046639
20140228,7,0.049968
20140228,8,0.045365
20140228,9,0.048016
20140228,10,0.041920
20140228,1_2,0.044246
20140228,3_5,0.052481
20140228,6_8,0.047432
20140228,9_10,0.045413
20140228,1_5,0.045597
20140228,6_10,0.046998
20140228,Mrkt,0.045709
20140331,1,0.009835
20140331,2,-0.001921
20140331,3,-0.007487
20140331,4,-0.002901
20140331,5,-0.007906
20140331,6,-0.002210
20140331,7,-0.003885
20140331,8,-0.000568
20140331,9,-0.000258
20140331,10,-0.002915
20140331,1_2,0.007546
20140331,3_5,-0.006073
20140331,6_8,-0.002359
20140331,9_10,-0.001396
20140331,1_5,0.005293
20140331,6_10,-0.002152
20140331,Mrkt,0.004696
20140430,1,0.007560
20140430,2,-0.004296
20140430,3,-0.013402
20140430,4,-0.017062
20140430,5,-0.019918
20140430,6,-0.030898
20140430,7,-0.031126
20140430,8,-0.049067
20140430,9,-0.060581
20140430,10,-0.045351
20140430,1_2,0.005378
20140430,3_5,-0.015946
20140430,6_8,-0.035654
20140430,9_10,-0.054126
20140430,1_5,0.001922
20140430,6_10,-0.039522
20140430,Mrkt,-0.001315
20140530,1,0.023092
20140530,2,0.025759
20140530,3,0.015933
20140530,4,0.017910
20140530,5,0.008521
20140530,6,0.018888
20140530,7,0.013985
20140530,8,-0.012689
20140530,9,-0.000651
20140530,10,-0.001715
20140530,1_2,0.023584
20140530,3_5,0.015056
20140530,6_8,0.009294
20140530,9_10,-0.001108
20140530,1_5,0.022205
20140530,6_10,0.007142
20140530,Mrkt,0.021055
20140630,1,0.017789
20140630,2,0.030976
20140630,3,0.037323
20140630,4,0.052440
20140630,5,0.053953
20140630,6,0.052863
20140630,7,0.062494
20140630,8,0.066217
20140630,9,0.057671
20140630,10,0.046821
20140630,1_2,0.020222
20140630,3_5,0.045644
20140630,6_8,0.059269
20140630,9_10,0.053046
20140630,1_5,0.024309
20140630,6_10,0.057990
20140630,Mrkt,0.026875
20140731,1,-0.011153
20140731,2,-0.022780
20140731,3,-0.027067
20140731,4,-0.044984
20140731,5,-0.051334
20140731,6,-0.052675
20140731,7,-0.060348
20140731,8,-0.066922
20140731,9,-0.068200
20140731,10,-0.054942
20140731,1_2,-0.013266
20140731,3_5,-0.038273
20140731,6_8,-0.059016
20140731,9_10,-0.062420
20140731,1_5,-0.017355
20140731,6_10,-0.059697
20140731,Mrkt,-0.020599
20140829,1,0.039266
20140829,2,0.048101
20140829,3,0.052094
20140829,4,0.052406
20140829,5,0.055512
20140829,6,0.050149
20140829,7,0.047738
20140829,8,0.052320
20140829,9,0.034093
20140829,10,0.042757
20140829,1_2,0.040866
20140829,3_5,0.052911
20140829,6_8,0.049867
20140829,9_10,0.037869
20140829,1_5,0.042797
20140829,6_10,0.047409
20140829,Mrkt,0.043138
20140930,1,-0.010340
20140930,2,-0.018846
20140930,3,-0.040098
20140930,4,-0.040577
20140930,5,-0.052261
20140930,6,-0.053980
20140930,7,-0.054297
20140930,8,-0.055743
20140930,9,-0.061004
20140930,10,-0.046731
20140930,1_2,-0.011893
20140930,3_5,-0.042811
20140930,6_8,-0.054547
20140930,9_10,-0.054752
20140930,1_5,-0.016889
20140930,6_10,-0.054589
20140930,Mrkt,-0.019706
20141031,1,0.018390
20141031,2,0.030893
20141031,3,0.031353
20141031,4,0.010936
20141031,5,0.035767
20141031,6,0.041236
20141031,7,0.057050
20141031,8,0.054967
20141031,9,0.052855
20141031,10,0.039104
20141031,1_2,0.020627
20141031,3_5,0.025694
20141031,6_8,0.049782
20141031,9_10,0.046773
20141031,1_5,0.021420
20141031,6_10,0.049226
20141031,Mrkt,0.023393
20141128,1,0.028122
20141128,2,0.033218
20141128,3,0.022054
20141128,4,0.006440
20141128,5,0.013303
20141128,6,0.007929
20141128,7,-0.002519
20141128,8,-0.008857
20141128,9,-0.009708
20141128,10,-0.015260
20141128,1_2,0.029043
20141128,3_5,0.015282
20141128,6_8,0.000333
20141128,9_10,-0.012131
20141128,1_5,0.026873
20141128,6_10,-0.001976
20141128,Mrkt,0.024749
20141231,1,-0.005175
20141231,2,-0.005530
20141231,3,0.002345
20141231,4,0.007123
20141231,5,0.002684
20141231,6,0.004348
20141231,7,0.016845
20141231,8,0.038078
20141231,9,0.059864
20141231,10,0.031397
20141231,1_2,-0.005239
20141231,3_5,0.003920
20141231,6_8,0.016716
20141231,9_10,0.047428
20141231,1_5,-0.003813
20141231,6_10,0.022355
20141231,Mrkt,-0.001912
20150130,1,-0.032751
20150130,2,-0.023434
20150130,3,-0.014239
20150130,4,-0.024770
20150130,5,-0.029334
20150130,6,-0.043232
20150130,7,-0.034182
20150130,8,-0.055386
20150130,9,-0.060864
20150130,10,-0.042033
20150130,1_2,-0.031087
20150130,3_5,-0.020859
20150130,6_8,-0.042814
20150130,9_10,-0.053434
20150130,1_5,-0.029512
20150130,6_10,-0.044723
20150130,Mrkt,-0.030568
20150227,1,0.057587
20150227,2,0.059411
20150227,3,0.070448
20150227,4,0.067640
20150227,5,0.077597
20150227,6,0.070681
20150227,7,0.068494
20150227,8,0.074215
20150227,9,0.062369
20150227,10,0.061527
20150227,1_2,0.057916
20150227,3_5,0.071022
20150227,6_8,0.070692
20150227,9_10,0.062032
20150227,1_5,0.059944
20150227,6_10,0.069138
20150227,Mrkt,0.060579
20150331,1,-0.018372
20150331,2,-0.008084
20150331,3,-0.000404
20150331,4,0.010968
20150331,5,0.008227
20150331,6,0.003828
20150331,7,0.017200
20150331,8,0.012968
20150331,9,0.017164
20150331,10,0.001058
20150331,1_2,-0.016508
20150331,3_5,0.005116
20150331,6_8,0.010685
20150331,9_10,0.010694
20150331,1_5,-0.013127
20150331,6_10,0.010687
20150331,Mrkt,-0.011466
20150430,1,0.011730
20150430,2,0.002814
20150430,3,0.004499
20150430,4,-0.002663
20150430,5,-0.007698
20150430,6,-0.012887
20150430,7,-0.013845
20150430,8,-0.011332
20150430,9,-0.006759
20150430,10,0.013963
20150430,1_2,0.010103
20150430,3_5,-0.000373
20150430,6_8,-0.012872
20150430,9_10,0.001084
20150430,1_5,0.008442
20150430,6_10,-0.010485
20150430,Mrkt,0.007106
20150529,1,0.014002
20150529,2,0.005983
20150529,3,0.008905
20150529,4,0.016370
20150529,5,0.020106
20150529,6,0.021433
20150529,7,0.019169
20150529,8,0.011672
20150529,9,0.007048
20150529,10,-0.007258
20150529,1_2,0.012549
20150529,3_5,0.013652
20150529,6_8,0.018496
20150529,9_10,0.001544
20150529,1_5,0.012722
20150529,6_10,0.015569
20150529,Mrkt,0.012921
20150630,1,-0.017631
20150630,2,-0.023655
20150630,3,-0.021739
20150630,4,-0.011785
20150630,5,-0.016463
20150630,6,0.004401
20150630,7,0.005683
20150630,8,0.018755
20150630,9,0.009473
20150630,10,-0.000298
20150630,1_2,-0.018711
20150630,3_5,-0.017369
20150630,6_8,0.007981
20150630,9_10,0.005746
20150630,1_5,-0.018500
20150630,6_10,0.007600
20150630,Mrkt,-0.016648
20150731,1,0.024190
20150731,2,0.007831
20150731,3,0.005967
20150731,4,0.002708
20150731,5,-0.022644
20150731,6,-0.019796
20150731,7,-0.023978
20150731,8,-0.035725
20150731,9,-0.056307
20150731,10,-0.048550
20150731,1_2,0.021371
20150731,3_5,-0.000927
20150731,6_8,-0.024848
20150731,9_10,-0.053627
20150731,1_5,0.017772
20150731,6_10,-0.030204
20150731,Mrkt,0.014488
20150831,1,-0.063757
20150831,2,-0.044350
20150831,3,-0.060693
20150831,4,-0.060231
20150831,5,-0.052465
20150831,6,-0.063506
20150831,7,-0.062589
20150831,8,-0.056630
20150831,9,-0.047318
20150831,10,-0.035029
20150831,1_2,-0.060462
20150831,3_5,-0.058897
20150831,6_8,-0.061650
20150831,9_10,-0.043021
20150831,1_5,-0.060214
20150831,6_10,-0.058301
20150831,Mrkt,-0.060087
20150930,1,-0.024319
20150930,2,-0.034565
20150930,3,-0.056430
20150930,4,-0.052056
20150930,5,-0.059077
20150930,6,-0.063378
20150930,7,-0.062972
20150930,8,-0.071518
20150930,9,-0.079000
20150930,10,-0.066848
20150930,1_2,-0.026085
20150930,3_5,-0.055546
20150930,6_8,-0.065060
20150930,9_10,-0.074685
20150930,1_5,-0.030730
20150930,6_10,-0.066828
20150930,Mrkt,-0.033135
20151030,1,0.086007
20151030,2,0.064880
20151030,3,0.067404
20151030,4,0.046955
20151030,5,0.063860
20151030,6,0.063370
20151030,7,0.055654
20151030,8,0.059495
20151030,9,0.072385
20151030,10,0.044421
20151030,1_2,0.082390
20151030,3_5,0.060217
20151030,6_8,0.059716
20151030,9_10,0.063219
20151030,1_5,0.078948
20151030,6_10,0.060336
20151030,Mrkt,0.077796
20151130,1,0.002809
20151130,2,-0.005679
20151130,3,0.004291
20151130,4,0.009061
20151130,5,0.010485
20151130,6,0.029667
20151130,7,0.038031
20151130,8,0.039175
20151130,9,0.036170
20151130,10,0.014262
20151130,1_2,0.001380
20151130,3_5,0.007050
20151130,6_8,0.034841
20151130,9_10,0.029226
20151130,1_5,0.002240
20151130,6_10,0.033834
20151130,Mrkt,0.004176
20151231,1,-0.013437
20151231,2,-0.030147
20151231,3,-0.032372
20151231,4,-0.040101
20151231,5,-0.056126
20151231,6,-0.058857
20151231,7,-0.051894
20151231,8,-0.052289
20151231,9,-0.057023
20151231,10,-0.044942
20151231,1_2,-0.016218
20151231,3_5,-0.039709
20151231,6_8,-0.054859
20151231,9_10,-0.053244
20151231,1_5,-0.019805
20151231,6_10,-0.054569
20151231,Mrkt,-0.022011
20160129,1,-0.047400
20160129,2,-0.068766
20160129,3,-0.080398
20160129,4,-0.076877
20160129,5,-0.090852
20160129,6,-0.104085
20160129,7,-0.098534
20160129,8,-0.110839
20160129,9,-0.107780
20160129,10,-0.102776
20160129,1_2,-0.050905
20160129,3_5,-0.081462
20160129,6_8,-0.103793
20160129,9_10,-0.106175
20160129,1_5,-0.055445
20160129,6_10,-0.104205
20160129,Mrkt,-0.058315
20160229,1,-0.006443
20160229,2,0.013306
20160229,3,0.023392
20160229,4,0.001675
20160229,5,0.009446
20160229,6,0.014453
20160229,7,-0.004452
20160229,8,0.003322
20160229,9,-0.001316
20160229,10,-0.008268
20160229,1_2,-0.003240
20160229,3_5,0.013575
20160229,6_8,0.005304
20160229,9_10,-0.003549
20160229,1_5,-0.000818
20160229,6_10,0.003770
20160229,Mrkt,-0.000560
20160331,1,0.064174
20160331,2,0.077340
20160331,3,0.084851
20160331,4,0.081663
20160331,5,0.083937
20160331,6,0.092872
20160331,7,0.091940
20160331,8,0.085916
20160331,9,0.078251
20160331,10,0.069286
20160331,1_2,0.066353
20160331,3_5,0.083657
20160331,6_8,0.090931
20160331,9_10,0.075370
20160331,1_5,0.068878
20160331,6_10,0.088279
20160331,Mrkt,0.069981
20160429,1,0.004444
20160429,2,0.016776
20160429,3,0.024398
20160429,4,0.017025
20160429,5,0.027534
20160429,6,0.027202
20160429,7,0.042959
20160429,8,0.035531
20160429,9,0.058248
20160429,10,0.072809
20160429,1_2,0.006493
20160429,3_5,0.022750
20160429,6_8,0.034438
20160429,9_10,0.063081
20160429,1_5,0.008870
20160429,6_10,0.039442
20160429,Mrkt,0.010658
20160531,1,0.018060
20160531,2,0.019051
20160531,3,0.017318
20160531,4,0.024275
20160531,5,0.008139
20160531,6,0.008634
20160531,7,0.024250
20160531,8,0.012485
20160531,9,0.004294
20160531,10,-0.013620
20160531,1_2,0.018226
20160531,3_5,0.017516
20160531,6_8,0.014837
20160531,9_10,-0.001714
20160531,1_5,0.018121
20160531,6_10,0.011876
20160531,Mrkt,0.017744
20160630,1,0.001054
20160630,2,0.012134
20160630,3,-0.006966
20160630,4,-0.016738
20160630,5,-0.013637
20160630,6,-0.004180
20160630,7,-0.010078
20160630,8,-0.002374
20160630,9,-0.002448
20160630,10,-0.004217
20160630,1_2,0.002898
20160630,3_5,-0.011440
20160630,6_8,-0.005792
20160630,9_10,-0.003037
20160630,1_5,0.000764
20160630,6_10,-0.005309
20160630,Mrkt,0.000396
20160729,1,0.034901
20160729,2,0.045391
20160729,3,0.045087
20160729,4,0.038240
20160729,5,0.055066
20160729,6,0.061262
20160729,7,0.064686
20160729,8,0.061308
20160729,9,0.056473
20160729,10,0.053107
20160729,1_2,0.036652
20160729,3_5,0.045016
20160729,6_8,0.062353
20160729,9_10,0.055336
20160729,1_5,0.037860
20160729,6_10,0.061076
20160729,Mrkt,0.039260
20160831,1,0.002670
20160831,2,0.002046
20160831,3,0.012692
20160831,4,0.001204
20160831,5,0.013545
20160831,6,0.027979
20160831,7,0.023404
20160831,8,0.016134
20160831,9,0.040774
20160831,10,0.033019
20160831,1_2,0.002565
20160831,3_5,0.009349
20160831,6_8,0.023709
20160831,9_10,0.038167
20160831,1_5,0.003549
20160831,6_10,0.026342
20160831,Mrkt,0.004955
20160930,1,0.000523
20160930,2,0.007241
20160930,3,-0.000025
20160930,4,0.001663
20160930,5,0.009222
20160930,6,0.007037
20160930,7,0.017870
20160930,8,0.024444
20160930,9,0.039844
20160930,10,0.050773
20160930,1_2,0.001659
20160930,3_5,0.002391
20160930,6_8,0.014582
20160930,9_10,0.043519
20160930,1_5,0.001766
20160930,6_10,0.019916
20160930,Mrkt,0.002910
20161031,1,-0.014580
20161031,2,-0.024115
20161031,3,-0.020509
20161031,4,-0.033137
20161031,5,-0.042796
20161031,6,-0.048220
20161031,7,-0.059091
20161031,8,-0.052299
