caldt,vwretd,ewretd,sprtrn,CAP1RET,CAP2RET,CAP3RET,CAP4RET,CAP5RET,CAP6RET,CAP7RET,CAP8RET,CAP9RET,CAP10RET
19780620,-0.009208,-0.006679,-0.010052,-0.004781,-0.008267,-0.009659,-0.008668,-0.007185,-0.007847,-0.007383,-0.007842,-0.007113,-0.009754
19780621,-0.006250,-0.008862,-0.005181,-0.007646,-0.009757,-0.008704,-0.009315,-0.012714,-0.011054,-0.011102,-0.009599,-0.010004,-0.005030
19780622,0.002466,0.001339,0.002396,0.002078,0.000606,0.002078,0.000325,-0.000267,0.004297,-0.000530,0.003347,0.002592,0.002522
19780623,-0.002460,0.000777,-0.004052,0.002003,0.000121,0.000735,-0.000079,0.001314,0.000741,0.000800,0.002635,0.000986,-0.003634
19780626,-0.012313,-0.008483,-0.013041,-0.002218,-0.005915,-0.006125,-0.006605,-0.010558,-0.011956,-0.011892,-0.013969,-0.012307,-0.012409
19780627,0.002240,-0.003094,0.004017,-0.001558,-0.004098,-0.005921,-0.006778,-0.005365,-0.005425,-0.004483,-0.001178,-0.000988,0.003683
19780628,0.004014,0.002715,0.004422,-0.001277,0.000411,0.003793,0.003086,0.002369,0.002292,0.004213,0.004015,0.002968,0.004251
19780629,0.002518,0.003297,0.001782,0.000479,0.001906,0.003731,0.003546,0.003683,0.003814,0.005694,0.003064,0.004602,0.002007
19780630,-0.000403,0.002097,-0.000419,0.001552,0.004685,0.002281,0.002675,0.002218,0.002237,-0.000136,0.001458,0.001169,-0.000933
19780703,-0.002875,0.000117,-0.004606,0.001982,-0.001165,-0.000360,0.002470,0.001151,-0.000129,-0.000077,0.000082,-0.001532,-0.003567
19780705,-0.008194,-0.007133,-0.008623,-0.008182,-0.007206,-0.008923,-0.007430,-0.006980,-0.009125,-0.008785,-0.006883,-0.007862,-0.008307
19780706,0.000093,-0.002641,0.000530,-0.003390,-0.005227,-0.006881,-0.002215,-0.003566,-0.002611,-0.004596,-0.003787,-0.001935,0.001030
19780707,0.006002,0.004742,0.006043,0.003153,0.006457,0.003820,0.005659,0.004625,0.004540,0.006164,0.006093,0.005752,0.006096
19780710,0.003579,0.001597,0.004005,0.000005,0.002156,-0.001010,0.001353,0.000641,0.003345,0.002581,0.002909,0.003031,0.003844
19780711,0.006205,0.003382,0.006928,0.000630,0.000070,0.002479,0.003519,0.002993,0.004680,0.003780,0.004210,0.004790,0.006789
19780712,0.003759,0.004486,0.003232,0.006377,0.005586,0.002387,0.002322,0.004612,0.005299,0.004636,0.004787,0.004066,0.003581
19780713,0.000451,0.002085,0.000104,0.003359,0.004247,0.003399,-0.000165,0.003733,0.003234,0.002082,0.001865,-0.000078,0.000243
19780714,0.012528,0.007507,0.013818,0.004043,0.005126,0.008285,0.004559,0.007875,0.011237,0.011649,0.008230,0.009055,0.013603
19780717,0.002754,0.003955,0.002050,0.002400,0.005483,0.005702,0.004012,0.004843,0.003224,0.004172,0.002597,0.005675,0.002201
19780718,-0.007714,-0.002133,-0.009307,0.003938,-0.000345,-0.001617,-0.002081,-0.003174,-0.003555,-0.002545,-0.004958,-0.004204,-0.008894
19780719,0.011321,0.005785,0.012904,0.007454,0.003414,0.007205,0.004606,0.004873,0.005571,0.008761,0.008238,0.008044,0.012448
19780720,0.000413,0.004171,-0.000917,0.004205,0.001315,0.006593,0.003726,0.006080,0.004279,0.003840,0.004269,0.004736,-0.000851
19780721,-0.002799,0.000366,-0.002856,0.004331,0.000104,-0.000683,0.000652,0.001055,0.001746,-0.001204,-0.001522,-0.002226,-0.003256
19780724,-0.000578,-0.000069,-0.000307,0.007102,-0.000834,-0.000828,-0.001293,-0.000369,-0.001303,-0.000558,-0.001212,-0.001155,-0.000443
19780725,0.006881,0.003439,0.007368,-0.000084,0.002449,0.003024,0.003208,0.003506,0.004156,0.004697,0.003873,0.004643,0.007692
19780726,0.006052,0.005023,0.006501,0.002767,0.004725,0.002282,0.006131,0.004240,0.006107,0.006397,0.006724,0.007662,0.005818
19780727,0.005456,0.006286,0.004643,0.000502,0.009063,0.006312,0.006414,0.006247,0.008554,0.005952,0.007804,0.006409,0.005030
19780728,0.004819,0.005350,0.004621,0.003785,0.005663,0.003323,0.006551,0.004965,0.005989,0.005464,0.006601,0.005071,0.004603
19780731,0.007340,0.005973,0.006800,0.001461,0.004226,0.005361,0.005744,0.004688,0.008209,0.005411,0.007585,0.006870,0.007524
19780801,0.001241,0.001608,-0.000199,0.000084,0.002830,-0.000129,0.000589,0.003075,0.000926,0.000825,0.001329,0.003040,0.000971
19780802,0.021251,0.011015,0.022452,0.007492,0.007331,0.010920,0.008807,0.012346,0.010817,0.015397,0.012577,0.016244,0.023416
19780803,0.004749,0.003119,0.005733,0.006089,0.000922,0.002778,0.004389,0.001580,0.001023,0.000137,0.001144,0.002917,0.005588
19780804,0.004619,0.003761,0.003961,0.003142,0.003946,0.003481,0.002811,0.001959,0.002914,0.005583,0.003593,0.004941,0.004705
19780807,-0.001478,0.003024,-0.003560,0.005443,0.004029,0.005976,0.001727,0.002608,0.003029,0.002375,0.004366,0.003410,-0.002995
19780808,0.004918,0.004040,0.004442,-0.000276,0.004530,0.007480,0.001020,0.003940,0.003986,0.006889,0.006239,0.005487,0.004741
19780809,0.005300,0.007493,0.004711,0.009043,0.008657,0.006218,0.006783,0.008167,0.007705,0.009475,0.007834,0.006209,0.004713
19780810,-0.005681,0.001016,-0.008038,-0.000501,0.001481,0.004443,0.001347,0.002432,-0.000741,0.000949,0.000216,-0.002264,-0.007210
19780811,0.003456,0.006134,0.002894,0.011106,0.006110,0.008111,0.007732,0.007829,0.007080,0.006504,0.006880,0.004048,0.002787
19780814,0.001183,0.003820,0.000096,0.006329,0.005515,0.005387,0.002972,0.002906,0.004246,0.004053,0.005152,0.002014,0.000525
19780815,-0.001125,0.000359,-0.001154,0.004721,0.002900,-0.000543,0.003116,-0.000645,-0.000643,0.001039,-0.000934,-0.002555,-0.001083
19780816,0.007488,0.007286,0.007703,0.005696,0.007355,0.005107,0.011116,0.008589,0.008359,0.006620,0.009644,0.007353,0.007343
19780817,0.005654,0.007620,0.004109,0.012053,0.009307,0.006548,0.009197,0.006535,0.008146,0.008073,0.009108,0.007960,0.004849
19780818,-0.002003,0.002935,-0.003331,0.003684,0.006045,0.002643,0.004617,0.002594,0.002263,0.000590,0.003002,0.000684,-0.003137
19780821,-0.007671,-0.003561,-0.008021,0.003420,0.000090,-0.000401,-0.004343,-0.004049,-0.007807,-0.006560,-0.007759,-0.008598,-0.007739
19780822,0.003089,0.003360,0.004043,0.008998,0.005302,0.004334,0.002344,0.003549,0.003446,0.003827,0.004084,0.000631,0.003330
19780823,0.006245,0.007091,0.005752,0.011464,0.004130,0.009953,0.008000,0.009186,0.008397,0.010037,0.007537,0.007600,0.005680
19780824,0.002931,0.006966,0.001620,0.008890,0.008930,0.011361,0.009103,0.009969,0.008309,0.006788,0.006032,0.004640,0.001943
19780825,0.000593,0.006158,-0.001713,0.013263,0.012135,0.014781,0.009168,0.008904,0.005229,0.004244,0.002946,0.001732,-0.000333
19780828,-0.007183,-0.001063,-0.008961,0.002892,0.005352,0.003053,-0.000388,-0.002291,-0.002749,-0.006682,-0.003486,-0.005206,-0.008136
19780829,-0.005556,-0.001308,-0.005483,0.003137,0.002096,0.001843,-0.000147,-0.003030,-0.003680,-0.002599,-0.004704,-0.004765,-0.006066
19780830,0.001929,0.005208,0.000774,0.006947,0.012840,0.009932,0.004974,0.006079,0.003527,0.004509,0.003056,0.005703,0.000942
19780831,-0.001621,0.002618,-0.001740,0.009430,0.008926,0.008078,0.005660,0.002387,-0.000801,-0.001583,-0.002488,-0.001773,-0.001795
19780901,0.004649,0.005256,0.003776,0.015976,0.000613,0.007865,0.004513,0.001760,0.003394,0.004102,0.002712,0.004130,0.004934
19780905,0.005570,0.002443,0.007813,0.005759,0.002026,0.001175,-0.001028,0.001353,0.001660,0.000903,0.003119,0.002547,0.006644
19780906,0.008384,0.007556,0.008518,0.011933,0.008754,0.007401,0.009979,0.004857,0.009537,0.009587,0.007845,0.006781,0.008631
19780907,0.001604,0.004781,0.000380,0.001150,0.011842,0.006393,0.004382,0.004915,0.005566,0.004032,0.004900,0.004118,0.000659
19780908,0.013036,0.009861,0.012996,0.005940,0.007982,0.014174,0.009784,0.011578,0.010400,0.009380,0.012353,0.008049,0.014127
19780911,0.002400,0.006698,0.001779,0.017425,0.007307,0.009661,0.006760,0.005088,0.005886,0.004767,0.007455,0.003042,0.001601
19780912,0.001031,0.002949,0.000093,0.009227,0.005038,0.003690,0.003433,-0.000383,-0.000108,0.001791,0.001895,0.000240,0.001041
19780913,-0.004982,0.001535,-0.006075,0.004275,0.009049,0.005736,0.003411,-0.001558,0.001310,-0.000086,-0.000313,-0.002625,-0.006280
19780914,-0.010463,-0.003992,-0.011661,0.002796,-0.005182,0.005007,-0.001984,-0.008198,-0.006188,-0.007603,-0.006672,-0.008605,-0.011489
19780915,-0.009080,-0.005832,-0.009324,0.002398,-0.006642,-0.004384,-0.004375,-0.007623,-0.006985,-0.008101,-0.009327,-0.010092,-0.009124
19780918,-0.010311,-0.009430,-0.008740,-0.003678,-0.011123,-0.012114,-0.012946,-0.012396,-0.013476,-0.012659,-0.016480,-0.014168,-0.009041
19780919,-0.007191,-0.009722,-0.006589,-0.011970,-0.015343,-0.018380,-0.013573,-0.012066,-0.014766,-0.011684,-0.011291,-0.009596,-0.005926
19780920,-0.009184,-0.010801,-0.007803,-0.010293,-0.016447,-0.016620,-0.011255,-0.014106,-0.015635,-0.016385,-0.013654,-0.011431,-0.007926
19780921,-0.000005,-0.003962,0.001671,-0.003796,-0.002262,-0.004788,-0.007840,-0.006382,-0.004802,-0.001384,-0.002092,-0.000410,0.000590
19780922,0.000785,0.003026,-0.000589,0.002465,0.003131,0.000565,0.005559,0.003817,0.003413,0.005263,0.003265,0.003218,-0.000092
19780925,0.000047,-0.000719,0.000196,-0.005354,-0.002931,-0.000055,0.000058,0.002099,0.000096,-0.002509,-0.000887,-0.000735,0.000317
19780926,0.007249,0.005721,0.007461,0.004850,0.005772,0.005891,0.006662,0.005672,0.006853,0.007658,0.009456,0.008156,0.007003
19780927,-0.008278,-0.003254,-0.009355,0.000652,0.000138,-0.002174,-0.002065,-0.004057,-0.005527,-0.005796,-0.007006,-0.007147,-0.008908
19780928,0.002486,0.000593,0.002951,-0.003383,0.000904,0.003071,0.000426,0.000283,0.002160,0.001307,0.001078,0.000167,0.003056
19780929,0.005416,0.005365,0.005689,0.003355,0.005658,0.006915,0.004934,0.007918,0.006411,0.005432,0.004954,0.005524,0.005364
19781002,0.003459,0.002256,0.004096,0.002088,0.002412,0.003945,0.001169,0.001767,0.004599,0.002810,0.003410,0.002805,0.003610
19781003,-0.002609,-0.001150,-0.003497,0.000385,-0.002230,-0.002207,-0.004661,-0.003143,-0.000170,-0.002369,-0.002442,-0.002078,-0.002750
19781004,0.004041,0.000855,0.004483,-0.000443,0.001027,0.000441,0.002003,0.000828,0.000465,-0.000097,0.001682,0.001464,0.004951
19781005,0.002615,0.004107,0.002038,0.004481,0.003960,0.004175,0.002784,0.004831,0.005067,0.003104,0.001873,0.004358,0.002279
19781006,0.002737,0.003469,0.002421,0.005073,0.000140,0.003021,0.003202,0.002926,0.004507,0.004563,0.001823,0.003863,0.002519
19781009,0.009406,0.005000,0.010336,0.001362,0.006262,0.006183,0.003228,0.003154,0.004739,0.007752,0.006669,0.006447,0.010414
19781010,-0.001129,0.001016,-0.001243,-0.000615,0.001484,0.001889,0.001605,0.001987,0.002088,-0.000643,0.001398,-0.000309,-0.001623
19781011,0.008724,0.002699,0.008903,0.003177,0.002707,0.001958,0.003128,0.000759,0.003306,0.003391,0.002647,0.003534,0.010510
19781012,-0.004422,0.001199,-0.004839,-0.000336,0.006925,0.005411,0.003350,0.000746,0.001180,0.000622,0.000777,-0.000337,-0.005977
19781013,-0.002741,0.000048,-0.002098,-0.004396,-0.000239,0.004281,0.003235,0.000488,0.000875,-0.000111,-0.002639,-0.001568,-0.003268
19781016,-0.017963,-0.012691,-0.019587,-0.013150,-0.015417,-0.012722,-0.014842,-0.013316,-0.016416,-0.017588,-0.017118,-0.015395,-0.018622
19781017,-0.016696,-0.023787,-0.013157,-0.024582,-0.029672,-0.033849,-0.028603,-0.030203,-0.030346,-0.028823,-0.028104,-0.024698,-0.013396
19781018,-0.009444,-0.014967,-0.007604,-0.020489,-0.015497,-0.022559,-0.018298,-0.019167,-0.019918,-0.017885,-0.015671,-0.012385,-0.007659
19781019,-0.012884,-0.014246,-0.011543,-0.018585,-0.015541,-0.019410,-0.014089,-0.017701,-0.016003,-0.017192,-0.016306,-0.013496,-0.012180
19781020,-0.017597,-0.030968,-0.013893,-0.034124,-0.038672,-0.041058,-0.040795,-0.040036,-0.037510,-0.036005,-0.031382,-0.027073,-0.013306
19781023,-0.001947,-0.015656,0.002348,-0.027788,-0.025462,-0.019149,-0.020002,-0.018022,-0.020748,-0.012761,-0.010311,-0.008335,0.000999
19781024,-0.005545,-0.001667,-0.007028,-0.000860,0.000361,-0.001453,0.000338,-0.000117,-0.001659,-0.005032,-0.000642,-0.005284,-0.006182
19781025,-0.001859,-0.001591,-0.001846,-0.008956,-0.001753,0.001174,-0.000424,0.000096,0.002048,0.000024,0.000439,-0.001709,-0.002234
19781026,-0.016797,-0.025210,-0.013154,-0.022440,-0.022832,-0.029499,-0.030032,-0.030123,-0.032008,-0.032206,-0.030499,-0.024990,-0.013399
19781027,-0.018928,-0.029301,-0.014995,-0.031221,-0.031497,-0.031091,-0.033871,-0.036696,-0.036295,-0.033031,-0.031774,-0.029481,-0.015189
19781030,0.000293,-0.029150,0.004969,-0.039863,-0.045153,-0.048043,-0.042661,-0.042926,-0.032220,-0.023514,-0.021994,-0.011431,0.006346
19781031,-0.017355,-0.014589,-0.020093,-0.013668,-0.017284,-0.018296,-0.014471,-0.016435,-0.017754,-0.016951,-0.015106,-0.011629,-0.018328
19781101,0.041263,0.037955,0.039721,0.017544,0.036146,0.040257,0.038873,0.045073,0.051753,0.046749,0.045138,0.041102,0.040678
19781102,-0.008841,0.002507,-0.012803,0.009423,0.002686,0.007002,0.008980,0.005251,0.001634,0.002087,-0.000412,-0.005270,-0.010947
19781103,0.005728,0.008639,0.005962,0.013333,0.010355,0.013803,0.011997,0.011846,0.011765,0.007559,0.006812,0.005539,0.005288
19781106,-0.007689,-0.001191,-0.010293,0.004948,-0.003395,0.001119,-0.001220,-0.000758,-0.003251,-0.003822,-0.004235,-0.003169,-0.009010
19781107,-0.015357,-0.019403,-0.014077,-0.013509,-0.021649,-0.025129,-0.025320,-0.020426,-0.025162,-0.022043,-0.022026,-0.019416,-0.013680
19781108,0.004627,-0.001035,0.006393,-0.006857,-0.003939,-0.004227,0.000858,0.000621,0.000262,0.002671,0.000584,0.000925,0.005752
19781109,0.001579,0.004582,-0.000318,0.002837,0.003198,0.006087,0.004755,0.005744,0.007922,0.005008,0.004611,0.005265,0.000509
19781110,0.005162,0.007462,0.003707,0.004691,0.005700,0.006468,0.007527,0.011508,0.009259,0.009528,0.009567,0.006086,0.004403
19781113,-0.016179,-0.014000,-0.017305,-0.012459,-0.013776,-0.017765,-0.013812,-0.015831,-0.017376,-0.018718,-0.020350,-0.017289,-0.015671
19781114,-0.009714,-0.019886,-0.006872,-0.021790,-0.024057,-0.027296,-0.022705,-0.024669,-0.024476,-0.024829,-0.018318,-0.015859,-0.006992
19781115,0.003253,0.003067,0.002379,0.000474,-0.000291,0.003442,0.002521,0.005158,0.004881,0.004219,0.006738,0.004020,0.002856
19781116,0.010542,0.004541,0.010786,-0.001158,0.001632,0.002912,0.003656,0.005352,0.006869,0.009855,0.007917,0.007898,0.011398
19781117,0.009744,0.012103,0.007577,0.004288,0.012351,0.008381,0.012469,0.013072,0.013671,0.015245,0.015271,0.015602,0.008251
19781120,0.009328,0.008379,0.008791,0.005691,0.001110,0.008990,0.007401,0.012279,0.011169,0.013582,0.010290,0.009511,0.009073
19781121,-0.001114,0.001115,-0.002520,-0.003376,0.000461,0.000363,0.000470,0.002126,-0.000310,0.002985,0.003258,0.001050,-0.001916
19781122,0.006222,0.007955,0.004947,0.003718,0.007919,0.009829,0.009303,0.010725,0.012076,0.012118,0.009241,0.007480,0.005423
19781124,0.005077,0.007599,0.003247,0.006880,0.008148,0.008524,0.008391,0.010185,0.012092,0.007928,0.009000,0.006302,0.004281
19781127,0.002705,0.001974,0.002088,-0.001285,-0.002282,0.005582,0.005646,0.001909,0.003088,0.001430,0.003260,0.001788,0.002826
19781128,-0.007548,-0.003861,-0.008751,-0.002468,-0.000953,-0.002505,-0.003620,-0.006730,-0.004355,-0.007055,-0.008108,-0.006039,-0.007914
19781129,-0.013535,-0.010567,-0.014714,-0.009813,-0.008253,-0.010859,-0.007857,-0.011302,-0.015068,-0.011741,-0.011584,-0.013445,-0.013819
19781130,0.009270,0.005344,0.010133,-0.003346,0.001445,0.005673,0.004813,0.007541,0.009651,0.009031,0.008596,0.008618,0.009533
19781201,0.016133,0.013041,0.016684,0.008714,0.010808,0.012418,0.015723,0.015362,0.017441,0.016122,0.016495,0.015982,0.016168
19781204,0.000570,0.001995,-0.001350,-0.000092,0.001803,0.000486,0.001607,0.000745,0.002760,0.001489,0.002586,0.003234,-0.000029
19781205,0.012566,0.007913,0.013417,0.002484,0.003952,0.007533,0.005688,0.009623,0.011902,0.013096,0.012440,0.012004,0.012822
19781206,0.002113,0.004063,0.000513,0.003469,0.004872,0.003821,0.006189,0.004612,0.004331,0.005853,0.003747,0.005570,0.001253
19781207,-0.003377,-0.000009,-0.004206,-0.002057,0.004018,0.000927,0.001876,0.002499,-0.002858,-0.001690,-0.000444,-0.001256,-0.004115
19781208,-0.003800,-0.000573,-0.004635,0.000236,-0.000706,-0.003154,0.001811,-0.001774,-0.001441,-0.001371,-0.002160,-0.001662,-0.004441
19781211,0.004648,0.002394,0.004967,0.001631,0.003788,-0.002619,0.001324,0.002662,0.001999,0.002630,0.003712,0.004243,0.004997
19781212,-0.004767,-0.003093,-0.005355,-0.001453,-0.003054,-0.004787,-0.001962,-0.002962,-0.002987,-0.004123,-0.003681,-0.005302,-0.004879
19781213,-0.005532,-0.003305,-0.005487,-0.001804,-0.000238,-0.000928,-0.002414,-0.003937,-0.003302,-0.005931,-0.005193,-0.005370,-0.005710
19781214,0.000066,-0.000464,-0.000208,-0.000494,-0.000202,0.001336,-0.000224,0.000082,-0.001084,-0.000193,0.001068,-0.001250,0.000219
19781215,-0.006862,-0.004541,-0.007393,-0.001149,-0.004349,-0.001821,-0.004800,-0.005429,-0.006137,-0.007475,-0.006988,-0.006844,-0.006935
19781218,-0.021555,-0.025206,-0.019826,-0.023929,-0.029585,-0.028920,-0.026572,-0.031968,-0.031600,-0.030894,-0.028593,-0.026231,-0.019638
19781219,0.007257,0.001702,0.008562,-0.006414,0.000626,0.000316,0.001488,0.002329,0.004102,0.004599,0.004749,0.003790,0.008266
19781220,0.004710,0.003976,0.004669,0.002261,0.000139,0.005238,0.006813,0.005249,0.005284,0.005738,0.007004,0.005415,0.004407
19781221,0.001175,0.003947,0.000317,0.002172,0.005055,0.007213,0.005328,0.003973,0.004138,0.003898,0.002868,0.003940,0.000397
19781222,0.016867,0.013389,0.016894,0.008212,0.013885,0.013385,0.012332,0.014630,0.015497,0.014801,0.015252,0.014987,0.017449
19781226,0.010412,0.004039,0.012564,0.003975,0.001086,0.001602,0.000723,0.004225,0.006221,0.006016,0.006170,0.005842,0.011827
19781227,-0.008250,-0.004998,-0.008819,-0.004793,-0.001672,-0.006370,-0.005746,-0.005516,-0.004276,-0.006543,-0.006032,-0.005752,-0.008981
19781228,-0.003480,-0.002856,-0.003931,-0.006208,-0.001821,0.000636,-0.004201,-0.002677,-0.004386,-0.003986,-0.002228,-0.004479,-0.003413
19781229,-0.000669,0.006135,-0.001766,0.009774,0.006950,0.008131,0.007314,0.009024,0.005031,0.004073,0.003511,0.003255,-0.002062
19790102,0.006261,0.006953,0.006451,0.008776,0.007231,0.007905,0.004781,0.008078,0.008179,0.006678,0.005737,0.005949,0.006263
19790103,0.011472,0.014391,0.011062,0.011942,0.014457,0.013555,0.016074,0.014128,0.017858,0.017571,0.014718,0.014898,0.010349
19790104,0.009765,0.013373,0.007975,0.013793,0.015677,0.013154,0.012991,0.014287,0.014526,0.014725,0.013907,0.011996,0.008779
19790105,0.006824,0.012188,0.005579,0.010056,0.013980,0.015254,0.015885,0.011854,0.016048,0.013466,0.010894,0.009799,0.005520
19790108,-0.002450,0.000165,-0.003329,0.004167,0.003258,0.003672,-0.000039,-0.001670,0.000032,-0.002203,-0.002702,-0.001796,-0.002671
19790109,0.005268,0.007403,0.005364,0.008183,0.008466,0.008298,0.005843,0.009147,0.009314,0.007238,0.008000,0.006122,0.004744
19790110,-0.005179,0.000123,-0.005638,0.007906,0.001356,-0.000167,0.003843,-0.000077,-0.000017,-0.001498,-0.004075,-0.003193,-0.005980
19790111,0.004687,0.004058,0.003341,0.006593,0.005513,0.002765,0.002493,0.005098,0.004526,0.004716,0.004684,0.003796,0.004836
19790112,0.008065,0.009802,0.008375,0.009414,0.008912,0.010309,0.011558,0.011079,0.009872,0.009854,0.010616,0.009838,0.007462
19790115,0.006737,0.005079,0.007605,0.004885,0.002262,0.004234,0.003635,0.006542,0.003622,0.004828,0.005688,0.006148,0.007081
19790116,-0.010853,-0.004981,-0.012216,0.001207,0.000047,-0.003904,-0.004312,-0.004100,-0.009212,-0.007074,-0.007613,-0.009347,-0.011672
19790117,-0.000487,-0.001002,0.000201,-0.003357,0.003136,0.000931,-0.003011,-0.003711,-0.001651,-0.002399,0.000286,-0.000685,-0.000372
19790118,0.004372,0.006955,0.002413,0.005714,0.004257,0.007547,0.007414,0.007534,0.008447,0.010055,0.008326,0.006149,0.003497
19790119,0.000172,0.004085,0.000301,0.006953,0.002339,0.003249,0.004821,0.005825,0.005640,0.005011,0.002642,0.001483,-0.000603
19790122,0.000727,0.000397,0.001504,-0.001418,0.001237,0.000806,0.002273,0.001556,0.000311,0.000202,-0.001398,-0.000654,0.001077
19790123,0.006379,0.005985,0.007007,0.004610,0.006294,0.004188,0.004875,0.006666,0.006163,0.006549,0.006383,0.005692,0.006508
19790124,-0.003192,-0.000898,-0.004374,0.003314,-0.004663,0.000687,0.001293,-0.000284,-0.003802,-0.002584,-0.003147,-0.003173,-0.003306
19790125,0.009610,0.006384,0.010284,0.004979,0.005675,0.003891,0.008171,0.007843,0.006072,0.006444,0.007080,0.006980,0.010429
19790126,0.006513,0.006076,0.006621,0.006457,0.007426,0.004344,0.008079,0.005935,0.006187,0.007141,0.005578,0.004890,0.006809
19790129,-0.002080,0.000375,-0.003043,0.001001,0.000585,0.003094,-0.000335,0.002463,0.001021,-0.000482,-0.001468,-0.001360,-0.002458
19790130,-0.003208,-0.000503,-0.004924,-0.000446,0.005791,-0.000095,-0.000916,0.000417,-0.000983,-0.000873,-0.001553,-0.003326,-0.003538
